ID Progetto,File,Indirizzo,Imprese,Valore Stimato
514945,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Farini  43121 Parma ( PR ),Cams Servizi Edili srl; Cons.CAIEC s.coop.; Consorzio Nazionale Coop.Produzione Lavoro Ciro; Emma Lavori s.coop rl; F.lli B System Srl; integrato,5437000
514969,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Berlinguer 1  43042 Berceto ( PR ),Costruzioni F.lli Ventura srl; GECOS srl,1480000
515009,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Nenni  56025 Pontedera ( PI ),Bitec Elettrosistemi sas; Capogruppo ATI,4414000
515106,"PIEMONTE, LIGURIA, VENETO (1)",Loc.Piani  18100 Imperia ( IM ),Capogruppo ATI; Cubico srl; Impero Costruzioni srl; RCS srl Ricerca Costruzioni e Sviluppo; integrato,3232000
515165,LOMBARDIA X FEDE,Via Varese 16  20121 Milano ( MI ),C&f Developments Italia srl; Geotech srl,6500000
515182,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Collodi 3  40024 Castel San Pietro Terme ( BO ),Romagnoli Costruzioni Edili srl,1650000
515185,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.zza Togliatti  47035 Gambettola ( FC ),Impresa Edile Medri Renzo & C. snc,1500000
515187,"PIEMONTE, LIGURIA, VENETO (1)",Via Papa Giovanni XXIII  18018 Taggia ( IM ),Bresciani Asfalti srl,1111000
515209,LOMBARDIA X FEDE,Via Val d'Ossola  20900 Monza ( MB ),Di Vincenzo Dino & C SpA DVC,2500000
515210,"PIEMONTE, LIGURIA, VENETO (1)",Via Vercelli  13012 Borgo Vercelli ( VC ),Vesoli Francesco srl,1250000
515211,LOMBARDIA X FEDE,Via Modigliani 14  20900 Monza ( MB ),Forberg srl,5000000
515269,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Mazzai  56043 Fauglia ( PI ),Metalwood srl,1134000
515282,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",capoluogo  50065 Pontassieve ( FI ),Cons. Stabile Latino srl,3098000
515345,LOMBARDIA X FEDE,Via Volta  23880 Casatenovo ( LC ),Radaelli Costruzioni srl,786000
515362,LOMBARDIA X FEDE,P.le Selinunte 6  20100 Milano ( MI ),Aircom srl; integrato,3608000
515372,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Guido Rossa  52028 Terranuova Bracciolini ( AR ),Romeo Puri Elettroimpianti,1510000
515383,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Remo Scuriatti 18  62027 San Severino Marche ( MC ),Revo Costruzioni srl,1500000
515418,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Spadari  44121 Ferrara ( FE ),Costruzioni Borelli,2000000
515524,LOMBARDIA X FEDE,Via Passo del Mortirolo  20836 Briosco ( MB ),Euroedil srl,600000
515543,"PIEMONTE, LIGURIA, VENETO (1)",Via Salieri  37038 Soave ( VR ),Capogruppo ATI; Gelmini Cav. Nello SpA,4915000
515548,"PIEMONTE, LIGURIA, VENETO (1)",Loc.Pestrino  37134 Verona ( VR ),Capogruppo ATI; IFM SpA Italiana Facility Management; integrato aggiudicato alle imprese segnalate riunite + Capogruppo ATI; Moro Antonio srl Impianti Elettrici; Sogedico srl; integrato aggiudicato alle imprese segnalate riunite in ATI. Ribasso,1104000
515578,"PIEMONTE, LIGURIA, VENETO (1)",Via Roma 56  37047 San Bonifacio ( VR ),Capogruppo ATI; Tresse Costruzioni srl,1627000
515579,"PIEMONTE, LIGURIA, VENETO (1)",Via Ariosto  35010 Cadoneghe ( PD ),BMR srl Costruzioni e impianti,1175000
515580,"PIEMONTE, LIGURIA, VENETO (1)",Via Dante Alighieri 17  37011 Bardolino ( VR ),Setten Genesio SpA,6028000
515587,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via A.Picchi  57014 Collesalvetti ( LI ),Omega Global Working srl,1661000
515655,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Certosa  40122 Bologna ( BO ),CIMS scrl Cooperativa Intersettoriale Montana,7248000
515755,LOMBARDIA X FEDE,Via Garibaldi  22070 Montano Lucino ( CO ),Teicos UE srl,1358000
515800,"PIEMONTE, LIGURIA, VENETO (1)",Via del Lagaccio  16100 Genova ( GE ),GeDi Group SpA,1269000
515807,"PIEMONTE, LIGURIA, VENETO (1)",C.so Solferino 29  16122 Genova ( GE ),Capogruppo ATI; Tabano srl,2200000
515946,LOMBARDIA X FEDE,Via Papa Pio V  27058 Voghera ( PV ),Edilcosma Costruzioni srl,3000000
515996,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Liettoli   30010 Campolongo Maggiore ( VE ),Consorzio Stabile Imprese Padovane; Sicea srl,2226000
516070,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via della Vetreria 9/13/15/19/21  61121 Pesaro ( PU ),CAR Consorzio Artigiani Romagnolo soc. coop.,3113000
516081,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Poerio  57122 Livorno ( LI ),CONSITAL Cons. Ital. Costr. Manutenzioni e Servizi,1422000
516139,LOMBARDIA X FEDE,P.za Foglia  20089 Rozzano ( MI ),Seli Manutenzioni Generali Srl; integrato,3887000
516187,LOMBARDIA X FEDE,Via W.Valdi   20873 Cavenago di Brianza ( MB ),Edil Live Costruzioni srl,1500000
516226,LOMBARDIA X FEDE,Via Comune Antico 44  20125 Milano ( MI ),Infraedil srl,3000000
516248,LOMBARDIA X FEDE,Via Foscolo 14  25015 Desenzano del Garda ( BS ),Impredima srl,731000
516258,"PIEMONTE, LIGURIA, VENETO (1)",P.za Cav.Tommaso Tomatis  12037 Saluzzo ( CN ),Nova Edil srl,
516284,"PIEMONTE, LIGURIA, VENETO (1)",Via Gozzano  10040 Rivalta di Torino ( TO ),Cave Sangone SpA,2500000
516321,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Scuole  38065 Mori ( TN ),Pretti & Scalfi SpA,1895000
516352,"PIEMONTE, LIGURIA, VENETO (1)",Via San Remigio 48  10041 Carignano ( TO ),Scotta srl; Valori Consorzio Stabile scarl,2201000
516353,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Marginone  55011 Altopascio ( LU ),CosPre Costruzioni Prefabbricate srl; La Calenzano Asfalti SpA; Lorenzini srl,1899000
516446,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Don Minzoni  40062 Molinella ( BO ),Paolucci Costruzioni srl,1865000
516454,LOMBARDIA X FEDE,"via del Polaresco, 19  24129 Bergamo ( BG )",Benis Costruzioni srl,2240000
516455,LOMBARDIA X FEDE,Via C.Berizzi 1  24030 Presezzo ( BG ),Roggeri Costruzioni srl,2252000
516457,LOMBARDIA X FEDE,Via Caduti di Nassiriya  24058 Romano di Lombardia ( BG ),Sicebergamo srl,1077000
516464,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le I Maggio 13  43036 Fidenza ( PR ),Ediltec Ruotolo Srl,1752000
516482,"PIEMONTE, LIGURIA, VENETO (1)",Via Cappuccina  30100 Venezia ( VE ),Taschin Costruzioni srl,5081000
516573,LOMBARDIA X FEDE,Via Bagatta 6  25127 Brescia ( BS ),FL Costruzioni e Autotrasporti srl,2668000
516594,LOMBARDIA X FEDE,Via Carducci 43  20010 Buscate ( MI ),DeBo 3 srl,1252000
516634,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via dell'Aeronautica  50144 Firenze ( FI ),ECoRes srl,7271000
516648,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Mercato 29  61012 Gradara ( PU ),Capogruppo ATI; Consorzio Stabile CSI Consorzio Servizi Integrati arl,1758000
516711,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Abeti 22  44022 Comacchio ( FE ),Albieri srl,600000
516751,"PIEMONTE, LIGURIA, VENETO (1)",Via San Paolo della Croce  28062 Cameri ( NO ),Nderjaku Ervis Impresa Edile,3500000
516762,LOMBARDIA X FEDE,Via Adua  20063 Cernusco sul Naviglio ( MI ),Immobiliare le Serre srl,8000000
516771,LOMBARDIA X FEDE,Via San Carlo  20010 Santo Stefano Ticino ( MI ),MAPE Costruzioni Edili srl,5500000
516906,LOMBARDIA X FEDE,S.P. 30  20082 Noviglio ( MI ),Moretti SpA; Techbau SpA,50000000
516913,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Gioacchino Rossini  18013 Diano Marina ( IM ),Consorzio Stabile del Mediterraneo scarl,957000
516914,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Cioso Canepa  18013 Diano Marina ( IM ),COTIM srl,1935000
516940,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Calestano 68   43035 Felino ( PR ),Socotec srl,8000000
517009,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Ettoreo   33077 Sacile ( PN ),Capogruppo ATI; IGC srl; Nico srl,3188000
517033,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc.Valvigna  52028 Terranuova Bracciolini ( AR ),Baraclit SpA,2000000
517078,LOMBARDIA X FEDE,Via Segheria   25050 Temù ( BS ),Costruzioni Belometti srl; SGB srl,500000
517084,LOMBARDIA X FEDE,Via S.Siro  21018 Sesto Calende ( VA ),Tabano srl,2692000
517125,"PIEMONTE, LIGURIA, VENETO (1)",Via Zuanon  35010 San Giorgio delle Pertiche ( PD ),Nardello Guido & Figli srl Gruppo Nardello,1138000
517126,LOMBARDIA X FEDE,Via Dell'Albarotto  24069 Trescore Balneario ( BG ),Picenni F.lli snc,2800000
517153,"PIEMONTE, LIGURIA, VENETO (1)",San Michele di Piave  31010 Cimadolmo ( TV ),Consorzio Edile Artigiano CEA,657000
517154,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Stabiuzzo  31010 Cimadolmo ( TV ),Lovisotto Giancarlo srl,1000000
517160,"PIEMONTE, LIGURIA, VENETO (1)",Località Vallà  31039 Riese Pio X ( TV ),Bezzegato Antonio srl Società Benefit,1035000
517222,LOMBARDIA X FEDE,Via Maria Montessori  20865 Usmate Velate ( MB ),SG Costruzioni srl,1800000
517255,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Moreali 245  41124 Modena ( MO ),Safim srl,3750000
517297,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Mavora  40019 Sant'Agata Bolognese ( BO ),Scandia Costruzioni srl,900000
517445,"PIEMONTE, LIGURIA, VENETO (1)",Via Castaldi 4  32032 Feltre ( BL ),Capogruppo ATI; FInd Solutions srl,937000
517541,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Speranza  40068 San Lazzaro di Savena ( BO ),Gruppo Dipierri SpA,9000000
517550,LOMBARDIA X FEDE,Via Settembrini 4  20124 Milano ( MI ),Capogruppo ATI; Multi Manutenzione srl; PERTOT srl Ecologia/Servizi,1668000
517575,"PIEMONTE, LIGURIA, VENETO (1)",Via Mazzolini 19  31049 Valdobbiadene ( TV ),M&V Costruzioni Edili,600000
517610,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Terracini  40131 Bologna ( BO ),Gruppo Dipierri SpA,6600000
517647,LOMBARDIA X FEDE,Via Ravenna 14  20139 Milano ( MI ),Luxury Restauri e Ristrutturazioni srl,2000000
517651,LOMBARDIA X FEDE,Via Gallarate 48  20151 Milano ( MI ),Vitruvius & Partners srl,7000000
517703,LOMBARDIA X FEDE,Via Hajech 43  20129 Milano ( MI ),ME Costruzioni Generali srl,4000000
517741,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Testana  16036 Avegno ( GE ),C.S.P. srl,1095000
517989,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via del Pereto  29029 Rivergaro ( PC ),Tibulli Costruzioni srl,600000
518001,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",S.P. Fogliense  61026 Belforte all'Isauro ( PU ),COPE Costruzioni di Conti Mario & C snc,900000
518003,LOMBARDIA X FEDE,Via Crespi 28  20159 Milano ( MI ),Sant'Ilario Società Cooperativa Edilizia,11000000
518017,"PIEMONTE, LIGURIA, VENETO (1)",Via Dante Alighieri 87  36016 Thiene ( VI ),Presotto Ennio srl,516000
518049,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Caduti per la libertà 16  47814 Bellaria-Igea Marina ( RN ),Tosi Immobiliare,5400000
518054,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Novy Jicin 2  42017 Novellara ( RE ),Pro Service Costruzioni Srl,2027000
518106,LOMBARDIA X FEDE,V.le Brianza 123  20814 Varedo ( MB ),PMM srl,2488000
518138,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via San Vitale 43  40026 Imola ( BO ),Paolucci Costruzioni srl,3746000
518175,"PIEMONTE, LIGURIA, VENETO (1)",Via San Zenone  36028 Rossano Veneto ( VI ),Edilmarco srl,6400000
518208,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Monte Festa  33100 Udine ( UD ),Rossi Duilio Costruzioni Edili,1280000
518212,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via della Rivana   44124 Ferrara ( FE ),Cantieri SpA; Consorzio Innova Società Cooperativa,1065000
518216,LOMBARDIA X FEDE,Via Elba 6  25124 Brescia ( BS ),Zato srl,1400000
518220,LOMBARDIA X FEDE,Via Pasubio 10  20081 Abbiategrasso ( MI ),Coop Arte Edile Abbiategrasso,2500000
518266,"PIEMONTE, LIGURIA, VENETO (1)",Via Debouché  10042 Nichelino ( TO ),Devi Impianti srl,2658000
518267,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via XXV Aprile  60022 Castelfidardo ( AN ),Ghergo Strade snc,2132000
518292,LOMBARDIA X FEDE,Via Montello  21043 Castiglione Olona ( VA ),Impresa Edile Ventura Cristoforo srl,600000
518315,LOMBARDIA X FEDE,Via Antonio Lecchi  20100 Milano ( MI ),ALC srl,600000
518410,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Verdi  56036 Palaia ( PI ),L'Aquila soc. coop.,1788000
518449,"PIEMONTE, LIGURIA, VENETO (1)",Martiri della Liberà  19015 Levanto ( SP ),Corbo Group SpA,1298000
518560,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Niccolai  50032 Borgo San Lorenzo ( FI ),Ripuglisi Costruzioni srl,2102000
518583,"PIEMONTE, LIGURIA, VENETO (1)",Via Franchini 1  31020 Villorba ( TV ),Capogruppo ATI; SICE srl Società Impianti Costrtuzioni,6409000
518609,LOMBARDIA X FEDE,C.so Promessi Sposi  23900 Lecco ( LC ),Cividini Ing&Co srl,7500000
518619,LOMBARDIA X FEDE,Via Mameli  20813 Bovisio-Masciago ( MB ),Barra Costruzioni srl,5000000
518691,"PIEMONTE, LIGURIA, VENETO (1)",Via Vittorio Veneto 8  10040 Leini ( TO ),Stepa srl immobiliare,4000000
518695,"PIEMONTE, LIGURIA, VENETO (1)",Via Salassa  10086 Rivarolo Canavese ( TO ),Costantino Costruzioni Edili srl,600000
518701,LOMBARDIA X FEDE,Via Cannero 5  20159 Milano ( MI ),Aurea Costruzioni srl,2500000
518716,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Udine  41125 Modena ( MO ),Aspen srl,2400000
518759,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Rosati 15  62100 Macerata ( MC ),Capogruppo ATI; Coccia Vincenzo srl,4850000
518760,"PIEMONTE, LIGURIA, VENETO (1)",Via Gardesana   37012 Bussolengo ( VR ),Edilnord - Edilcostruzioni Nord srl,2400000
518793,LOMBARDIA X FEDE,V.le Marconi  26845 Codogno ( LO ),Multi Manutenzione srl; integrato,1664000
518820,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Barzano  59013 Montemurlo ( PO ),Edil Tre L srl,2700000
518859,LOMBARDIA X FEDE,Via della Resistenza  20090 Buccinasco ( MI ),Edilvit srl,4500000
518896,"PIEMONTE, LIGURIA, VENETO (1)",C.so Italia 42  13100 Vercelli ( VC ),CAMAR Società Cooperativa; Swit srl,1906000
518925,LOMBARDIA X FEDE,Via Sorlini  25062 Concesio ( BS ),Gielle Costruzioni srl,3500000
518963,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Nazionale 86  40038 Vergato ( BO ),IOLA Costruzioni srl,1180000
519031,"PIEMONTE, LIGURIA, VENETO (1)",Via degli Zabarella  35121 Padova ( PD ),Carron SpA,50000000
519033,"PIEMONTE, LIGURIA, VENETO (1)",Via Oroboni  45100 Rovigo ( RO ),Consorzio Innova Società Cooperativa,4721000
519041,"PIEMONTE, LIGURIA, VENETO (1)",Via Schio  36040 Torri di Quartesolo ( VI ),Capogruppo ATI; LC Lavori in corso Srl; Zanutta Servizi srl,1642000
519052,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Alessandro Manzoni  40012 Calderara di Reno ( BO ),Industrie Edili SpA,6000000
519061,LOMBARDIA X FEDE,Via Mascagni  22036 Erba ( CO ),Curti Impresa Edile srl,3200000
519076,"PIEMONTE, LIGURIA, VENETO (1)",Via Madonna del Colletto   12100 Cuneo ( CN ),COIFA srl; Capogruppo ATI,1879000
519079,LOMBARDIA X FEDE,Via Domma Rosa  20855 Lesmo ( MB ),Consorzio Stabile Ventimaggio soc.consortile arl,510000
519090,"PIEMONTE, LIGURIA, VENETO (1)",C.so Europa  12051 Alba ( CN ),L'Operosa SpA,2087000
519107,LOMBARDIA X FEDE,Via Taramelli  27100 Pavia ( PV ),ITI Impresa Generale SpA; integrato,47483000
519153,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Brunelli   48022 Lugo ( RA ),ACMAR Scpa; Capogruppo ATI,1598000
519168,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Medaglie D'Oro 92  48018 Faenza ( RA ),Angelini srl; CEIR Società Consortile Cooperativa; CMCF Soc. Coop. Muratori Cementisti Faenza,1951000
519173,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.le Artusi 7  48015 Cervia ( RA ),Angelini srl; Capogruppo ATI; Stylcasa srl,2627000
519182,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Ponte Palagio  40030 Grizzana Morandi ( BO ),Balestri Srl; Bernardi Sergio Srl; Capogruppo ATI; Tovoli Primo Srl,4748000
519184,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Le Piane  40065 Pianoro ( BO ),Frascari Ferruccio SpA,800000
519272,LOMBARDIA X FEDE,Via Zette  25087 Salò ( BS ),Costruzioni Ayrion srl,50000000
519314,LOMBARDIA X FEDE,Via C.Battisti  24030 Brembate di Sopra ( BG ),Edilcolombelli srl,1000000
519316,LOMBARDIA X FEDE,Via Fermi  24050 Zanica ( BG ),Previtali & Vitali,3360000
519318,LOMBARDIA X FEDE,S.P. 122  24050 Ghisalba ( BG ),Bergamelli srl,12000000
519344,LOMBARDIA X FEDE,Via Marchesina   20090 Trezzano sul Naviglio ( MI ),Cuccu srl,10000000
519363,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Mario Fani 8  44034 Copparo ( FE ),Cires Società Cooperativa; Consorzio Integra Società Cooperativa; Seep Bo srl,1054000
519390,LOMBARDIA X FEDE,C.so Roma  24068 Seriate ( BG ),Costruzioni Lago Srl,5309000
519536,LOMBARDIA X FEDE,Via Ponte Nuovo 100   20128 Milano ( MI ),InTech SpA - Società Benefit; MCI srl,9000000
519548,"PIEMONTE, LIGURIA, VENETO (1)",Via dei Gorghi  13871 Verrone ( BI ),Merlin Costruzioni srl,1000000
519742,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Leoncavallo  59013 Montemurlo ( PO ),GECOM srl,3600000
519743,"PIEMONTE, LIGURIA, VENETO (1)",Via Don Orione 2  35010 Trebaseleghe ( PD ),Mac Costruzioni srl,5664000
519815,LOMBARDIA X FEDE,Via Vanoncini 20  24038 Sant'Omobono Terme ( BG ),Viviani Impianti srl,1704000
519874,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Balconi   37026 Pescantina ( VR ),Capogruppo ATI; Costruzioni Guerra srl,745000
519996,LOMBARDIA X FEDE,Via Cassanese  20054 Segrate ( MI ),Ferretti Casa SpA,15000000
520029,"PIEMONTE, LIGURIA, VENETO (1)",Via Valcada 1  32044 Pieve di Cadore ( BL ),MUBRE Costruzioni srl,4214000
520032,LOMBARDIA X FEDE,Via Ubertosa 1  25047 Darfo Boario Terme ( BS ),Green Cantieri srl,1285000
520056,"PIEMONTE, LIGURIA, VENETO (1)",Via Einaudi 6  15057 Tortona ( AL ),Pancot F.lli srl,1723000
520060,"PIEMONTE, LIGURIA, VENETO (1)",Via Chiara Badano  15011 Acqui Terme ( AL ),PM Tecnosystem Srl,1751000
520070,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via del Pino  62014 Petriolo ( MC ),Pipponzi srl,1734000
520080,"PIEMONTE, LIGURIA, VENETO (1)",via Sandro Pertini  10023 Chieri ( TO ),Essemme srl,8000000
520085,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Cassio Parmense  43123 Parma ( PR ),Impresa ing.Marchesini srl,900000
520099,LOMBARDIA X FEDE,Via Rovetta 29  25028 Verolanuova ( BS ),Baronchelli Costruzioni Generali srl; Opera Consorzio Stabile scarl,1545000
520141,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Balze  47028 Verghereto ( FC ),Edil Balze Srl; Lucos srl,701000
520264,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le della Vittoria 34  61011 Gabicce Mare ( PU ),VRM Costruzioni srl,2900000
520284,LOMBARDIA X FEDE,Via Brescia  25086 Rezzato ( BS ),Comaco di Colosio Mario & C sas,1200000
520297,LOMBARDIA X FEDE,Via Molino Vecchio  24020 Scanzorosciate ( BG ),Giama Immobiliare srl,1500000
520311,LOMBARDIA X FEDE,Via de Gasperi 25  20009 Vittuone ( MI ),Edilba srl,2000000
520321,LOMBARDIA X FEDE,Via Enrico Fermi 8  20057 Assago ( MI ),Costruzioni Perregrini srl,5000000
520389,LOMBARDIA X FEDE,Via Vincenzo Da Seregno 21  20161 Milano ( MI ),FP Costruzioni srl,2500000
520404,"PIEMONTE, LIGURIA, VENETO (1)",V.co alla Posta Vecchia 1  16123 Genova ( GE ),Cesag srl,2226000
520426,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Toscana 2  40035 Castiglione dei Pepoli ( BO ),Itaco Consorzio Stabile,
520428,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Cento 38  40017 San Giovanni in Persiceto ( BO ),GIMI scarl Coop.di Produzione e Lavoro,2220000
520430,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.le Fiume  43125 Parma ( PR ),Capogruppo ATI; Renato Monica srl; integrato,1054000
520453,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Pascoli  50135 Firenze ( FI ),Costruzioni Vitale srl,3848000
520489,LOMBARDIA X FEDE,Via Borghi  20025 Legnano ( MI ),Arkedile srl,2000000
520519,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Ponte a Niccheri   50012 Bagno a Ripoli ( FI ),Upgrading Services SpA,1263000
520524,LOMBARDIA X FEDE,Via Einstein  20035 Villa Cortese ( MI ),Bianchi Precast Group,2000000
520526,LOMBARDIA X FEDE,Via Brera  21040 Uboldo ( VA ),Bioedile,800000
520528,LOMBARDIA X FEDE,Via Pietro Madonini 16  21040 Uboldo ( VA ),Bioedile,1300000
520631,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Pradel  38010 Andalo ( TN ),Casedil srl,2880000
520633,LOMBARDIA X FEDE,Via Panoramica 143  25123 Brescia ( BS ),MG Costruzioni srl,1000000
520652,LOMBARDIA X FEDE,V.le Golgi 5  27100 Pavia ( PV ),Capogruppo ATI; Meridionale Impianti SpA,3901000
520729,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Q.re al Mühlrain  39021 Laces ( BZ ),Bauunternehmen Latsch GmbH,3800000
520762,LOMBARDIA X FEDE,Via Bottini  20025 Legnano ( MI ),Quality House srl,5000000
520908,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Buonamici - via Gravina  47924 Rimini ( RN ),Mar Bell srl,5500000
520941,LOMBARDIA X FEDE,Loc.San Bernardino  23026 Ponte in Valtellina ( SO ),Edilpol srl,
520977,LOMBARDIA X FEDE,Via Ponte Vecchio 6  20128 Milano ( MI ),Germano Costruzioni srl,2000000
520979,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Marconi 29  44122 Ferrara ( FE ),Impresa Tonon SpA,5000000
521033,LOMBARDIA X FEDE,Via Gentile Bellini 8  20146 Milano ( MI ),Pegaso srl,3000000
521051,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Palazzaccio  57023 Cecina ( LI ),Capogruppo ATI; TCI srl Tecnologie Civili e Industriali,2700000
521093,LOMBARDIA X FEDE,Via Grossi 21  20015 Parabiago ( MI ),MDG Immobiliare srl,1200000
521101,LOMBARDIA X FEDE,P.za Ovidio 4  20138 Milano ( MI ),Ba.Ia srl,4000000
521169,"PIEMONTE, LIGURIA, VENETO (1)",Via Santa Brigida  12030 Manta ( CN ),Ciga Costruzioni srl,750000
521195,"PIEMONTE, LIGURIA, VENETO (1)",Via Bianchi  31021 Mogliano Veneto ( TV ),Finmac srl,750000
521207,"PIEMONTE, LIGURIA, VENETO (1)",Via Bongioanni 20  12100 Cuneo ( CN ),Capogruppo ATI; Gruppo ECF SpA,5274000
521221,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Vittime delle Foibe  38122 Trento ( TN ),Enrico Rigotti Costruzioni,3360000
521234,LOMBARDIA X FEDE,Via Acerbi 34  20161 Milano ( MI ),Redal Costruzioni srl,4500000
521280,LOMBARDIA X FEDE,Via delle Tofane  24125 Bergamo ( BG ),Impresa Edile Virgilio Gherardi srl,
521320,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via De Gasperi  47027 Sarsina ( FC ),Antonini Gregorio & C snc,704000
521352,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Bargello  40055 Castenaso ( BO ),Campagnoli srl,3000000
521477,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Marconi 11   47924 Rimini ( RN ),Modulo Costruzioni,1800000
521511,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Siracusa  47924 Rimini ( RN ),Oasi srl,3000000
521555,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Prulli di Sopra  50066 Reggello ( FI ),Capogruppo ATI; TeCosIm srl,1017000
521558,LOMBARDIA X FEDE,Via Meriggio  23100 Sondrio ( SO ),Bonfadini Costruzioni srl,7000000
521602,LOMBARDIA X FEDE,Via Morandi  27058 Voghera ( PV ),Costruzioni Ingg. Penzi SpA,2340000
